prior_type,phi_mult,phi_true,gamma_true,seed,gamma_post_mean,gamma_ci_lo,gamma_ci_hi,gamma_ci_width,gamma_bias,gamma_covered_90,accept_rate,rhat_max,n_events
weakly,1.0,2.06e-18,2.1,2,2.091941946496632,1.8708190579781507,2.28650079235863,0.4156817343804793,-0.008058053503368,1.0,0.6160083333333333,1.1238045898076685,1213
weakly,1.0,2.06e-18,2.1,3,2.252909744865221,2.0347624377749085,2.438232496564059,0.4034700587891504,0.1529097448652208,1.0,0.6100166666666667,1.0911583305103891,1169
weakly,1.0,2.06e-18,2.1,4,2.2319463576829977,2.0189781503819875,2.4141362031131037,0.3951580527311158,0.1319463576829975,1.0,0.6048500000000001,1.0730086880107432,1151
weakly,1.0,2.06e-18,2.3,0,2.2309419355868787,2.007223140856487,2.456066386808049,0.4488432459515614,-0.0690580644131211,1.0,0.6217083333333333,1.078394337182911,1098
weakly,1.0,2.06e-18,2.3,1,2.4464247102996373,2.1716189843170235,2.7407418453170505,0.569122861000027,0.1464247102996374,1.0,0.6203083333333334,1.0562259579756583,1105
weakly,1.0,2.06e-18,2.3,2,2.3068406747769177,2.052162711521448,2.55832335219202,0.5061606406705725,0.0068406747769178,1.0,0.6139583333333334,1.0922477749073762,1158
weakly,1.0,2.06e-18,2.3,3,2.424353652813257,2.1640690364964827,2.702047817554332,0.5379787810578494,0.1243536528132573,1.0,0.6154999999999999,1.10200023010465,1121
weakly,1.0,2.06e-18,2.3,4,2.4105263042796583,2.1360865500744435,2.691460202272216,0.5553736521977721,0.1105263042796584,1.0,0.5941083333333332,1.051228421554064,1104
weakly,1.0,2.06e-18,2.5,0,2.429177539980736,2.194201264124567,2.664515683589444,0.4703144194648767,-0.0708224600192641,1.0,0.9925,2.843503963731105,1072
weakly,1.0,2.06e-18,2.5,1,2.615947619414527,2.363153497275663,2.9766531756562378,0.6134996783805748,0.115947619414527,1.0,0.99525,2.678808261431489,1081
weakly,1.0,2.06e-18,2.5,2,2.378544519751692,2.1774851203508967,2.56513985538916,0.3876547350382626,-0.1214554802483078,1.0,0.993125,2.2437235983895896,1130
weakly,1.0,2.06e-18,2.5,3,2.7091044372638984,2.358476496879886,3.1554399381770173,0.7969634412971311,0.2091044372638983,1.0,0.6181666666666666,1.0632861217858176,1091
weakly,1.0,2.06e-18,2.5,4,2.5761288774520748,2.2326154511789422,3.049087746142082,0.8164722949631398,0.0761288774520747,1.0,0.6186,1.0239058940221868,1074
weakly,1.0,2.06e-18,2.7,0,2.7929551969724757,2.3903852789691653,3.300257674308269,0.9098723953391036,0.0929551969724751,1.0,0.6211916666666666,1.0525786144009976,1049
weakly,1.0,2.06e-18,2.7,1,2.6731619713637063,2.289860124891553,3.13985065554426,0.8499905306527067,-0.0268380286362939,1.0,0.5997250000000001,1.0643156868348127,1067
weakly,1.0,2.06e-18,2.7,2,2.8633977342435464,2.454320156926802,3.337826097617004,0.8835059406902017,0.1633977342435462,1.0,0.5987416666666667,1.062802212580102,1108
weakly,1.0,2.06e-18,2.7,3,2.7328724817158405,2.3390197292480392,3.2325384734522538,0.8935187442042145,0.0328724817158403,1.0,0.6213416666666667,1.0437632468016835,1076
weakly,1.0,2.06e-18,2.7,4,2.610401469930078,2.225764612031532,3.1163567710639257,0.8905921590323937,-0.0895985300699222,1.0,0.6240833333333333,1.0412336170163463,1057
weakly,1.0,2.06e-18,2.9,0,2.7614471772957034,2.3559846846566845,3.2904913413386385,0.934506656681954,-0.1385528227042964,1.0,0.6032,1.042063759975457,1043
weakly,1.0,2.06e-18,2.9,1,2.803645693055892,2.3995182725577435,3.246682839739202,0.8471645671814585,-0.0963543069441077,1.0,0.6041333333333334,1.0660401402391335,1062
weakly,1.0,2.06e-18,2.9,2,2.7603489466609856,2.321471467995573,3.2847114088295823,0.9632399408340092,-0.1396510533390142,1.0,0.6104166666666667,1.0794999345594365,1098
weakly,1.0,2.06e-18,2.9,3,2.8723901893938235,2.4783074644309258,3.35062392972858,0.8723164652976543,-0.0276098106061764,1.0,0.6358916666666667,1.02742718791141,1069
weakly,1.0,2.06e-18,2.9,4,2.79943566347839,2.375676707940724,3.2950579877509454,0.9193812798102216,-0.10056433652161,1.0,0.6179166666666667,1.0496588029270155,1058
weakly,2.0,4.12e-18,2.1,0,2.0114682563892767,1.794820952301199,2.167109233685255,0.3722882813840558,-0.0885317436107233,1.0,0.649975,1.0952071944330488,1404
weakly,2.0,4.12e-18,2.1,1,2.0853564573317707,1.9199136065867268,2.223305334455477,0.3033917278687501,-0.0146435426682294,1.0,0.5883583333333334,1.2156753460032432,1428
weakly,2.0,4.12e-18,2.1,2,2.0836937566412392,1.9009245877650132,2.2379072806018856,0.3369826928368722,-0.0163062433587608,1.0,0.6085083333333333,1.1924943440358298,1470
weakly,2.0,4.12e-18,2.1,3,2.1535968963172523,1.993388083166881,2.282579964311248,0.2891918811443663,0.0535968963172521,1.0,0.6010749999999999,1.17216324513239,1433
weakly,2.0,4.12e-18,2.1,4,2.104442293022218,1.9377280922538629,2.2363759891515134,0.2986478968976507,0.0044422930222181,1.0,0.5970583333333334,1.1955188973048774,1419
weakly,2.0,4.12e-18,2.3,0,2.1908972919885628,1.957165056124831,2.3897076509676585,0.4325425948428274,-0.109102708011437,1.0,0.6057833333333333,1.154283659933412,1297
weakly,2.0,4.12e-18,2.3,1,2.204570313799196,1.9801687274809088,2.3986443543104783,0.4184756268295697,-0.0954296862008039,1.0,0.6200833333333333,1.0739793408190466,1307
weakly,2.0,4.12e-18,2.3,2,2.284376085191427,2.0389479357602527,2.488142344648212,0.4491944088879593,-0.0156239148085726,1.0,0.6324333333333333,1.168429676085449,1360
weakly,2.0,4.12e-18,2.3,3,2.2725551069956818,2.05649249255148,2.449357639574365,0.3928651470228854,-0.027444893004318,1.0,0.6194333333333333,1.118303094844162,1328
weakly,2.0,4.12e-18,2.3,4,2.3074701112235285,2.0795388772852217,2.4959316888355167,0.416392811550295,0.0074701112235286,1.0,0.5867833333333333,1.1127338256764006,1306
weakly,2.0,4.12e-18,2.5,0,2.4163688128933525,2.128734314733318,2.7360145192500225,0.6072802045167038,-0.0836311871066475,1.0,0.6196833333333334,1.115019920237281,1237
weakly,2.0,4.12e-18,2.5,1,2.515917437904696,2.217225850994717,2.836419456988563,0.6191936059938459,0.0159174379046955,1.0,0.609175,1.1054316506002726,1252
weakly,2.0,4.12e-18,2.5,2,2.4517478005152427,2.162301658927057,2.764696079835194,0.6023944209081367,-0.0482521994847573,1.0,0.6154000000000001,1.107905790097156,1306
weakly,2.0,4.12e-18,2.5,3,2.557761328689291,2.254254859163212,2.954244592748983,0.6999897335857708,0.057761328689291,1.0,0.5941333333333334,1.109825268991619,1266
weakly,2.0,4.12e-18,2.5,4,2.555085272476719,2.2415676055421616,2.9743285115605134,0.7327609060183518,0.055085272476719,1.0,0.6142416666666667,1.058461124591219,1245
weakly,2.0,4.12e-18,2.7,0,2.541933581955249,2.2283547008624165,2.989536170139015,0.7611814692765986,-0.1580664180447506,1.0,0.6018166666666667,1.04764825669575,1210
weakly,2.0,4.12e-18,2.7,1,2.710128099860263,2.325004702280973,3.1662632006408225,0.8412584983598492,0.0101280998602626,1.0,0.5884416666666668,1.072616767700145,1219
weakly,2.0,4.12e-18,2.7,2,2.646047270867819,2.2705162500897047,3.1675215061321884,0.8970052560424837,-0.053952729132181,1.0,0.6050083333333334,1.0683706117983882,1271
weakly,2.0,4.12e-18,2.7,3,2.738114254426655,2.382794490388027,3.2134535083366838,0.8306590179486562,0.0381142544266546,1.0,0.6326,1.069165401166715,1235
weakly,2.0,4.12e-18,2.7,4,2.737421734066268,2.3580172231922267,3.232745888023973,0.8747286648317463,0.0374217340662674,1.0,0.5970500000000001,1.056764360079913,1213
weakly,2.0,4.12e-18,2.9,0,2.697624131849907,2.3192555097747376,3.206681836954322,0.8874263271795844,-0.2023758681500931,1.0,0.623975,1.0379575478388203,1190
weakly,2.0,4.12e-18,2.9,1,2.8403874607229933,2.4605363904142776,3.269091586998534,0.808555196584257,-0.0596125392770066,1.0,0.5941666666666667,1.1809107780339478,1208
weakly,2.0,4.12e-18,2.9,2,2.849917510494536,2.422379060813311,3.336814885203585,0.914435824390274,-0.0500824895054639,1.0,0.6149416666666666,1.11787835917526,1252
weakly,2.0,4.12e-18,2.9,3,2.7199560054238696,2.340205573345318,3.24862391709814,0.908418343752822,-0.1800439945761303,1.0,0.6012083333333333,1.1156488393802613,1221
weakly,2.0,4.12e-18,2.9,4,2.761343118437081,2.3609337498342264,3.254967673979594,0.8940339241453676,-0.1386568815629187,1.0,0.6254666666666666,1.0466454350964036,1194
weakly,3.0,6.18e-18,2.1,0,2.0251521255055223,1.821011824616945,2.1625401250631184,0.3415283004461731,-0.0748478744944778,1.0,0.6345416666666667,1.1887493457059106,1659
weakly,3.0,6.18e-18,2.1,1,2.0252620143900666,1.8806572130269743,2.1377741983869245,0.25711698535995,-0.0747379856099335,1.0,0.5879166666666666,1.3070591429845664,1701
weakly,3.0,6.18e-18,2.1,2,1.9544540978009424,1.7764462971253068,2.0945492709835736,0.3181029738582668,-0.1455459021990577,0.0,0.58215,1.4739971731727306,1754
weakly,3.0,6.18e-18,2.1,3,2.072283937319503,1.936820687994976,2.178931593942245,0.2421109059472692,-0.027716062680497,1.0,0.5847666666666667,1.3357719584261676,1705
weakly,3.0,6.18e-18,2.1,4,2.1368639164154613,1.981451453537984,2.255391505844256,0.2739400523062716,0.0368639164154611,1.0,0.5924333333333334,1.300072588309405,1741
weakly,3.0,6.18e-18,2.3,0,2.125273824438569,1.8736342001630653,2.303246122362544,0.4296119221994785,-0.1747261755614308,1.0,0.6135333333333334,1.2295209994289644,1508
weakly,3.0,6.18e-18,2.3,1,2.2653642326201,2.057852116833944,2.425341693023716,0.3674895761897718,-0.0346357673799002,1.0,0.5477833333333333,1.192964063811214,1511
weakly,3.0,6.18e-18,2.3,2,2.1391636739565145,1.8810000009480412,2.3418298731056897,0.4608298721576482,-0.1608363260434853,1.0,0.6288916666666667,1.2560560705394692,1577
weakly,3.0,6.18e-18,2.3,3,2.2280585102560297,2.0165194439320846,2.385201030865279,0.3686815869331945,-0.07194148974397,1.0,0.5789666666666666,1.2926363303965718,1539
weakly,3.0,6.18e-18,2.3,4,2.2220495572544934,2.004605068426716,2.376485223671428,0.3718801552447113,-0.0779504427455064,1.0,0.572525,1.3004632722342515,1522
weakly,3.0,6.18e-18,2.5,0,2.498811682775521,2.301359891242801,2.7056058956469173,0.4042460044041158,-0.001188317224479,1.0,0.9913125,3.1717092366456106,1406
weakly,3.0,6.18e-18,2.5,1,2.551477730404803,2.3585082222631857,2.737871810886287,0.3793635886231015,0.051477730404803,1.0,0.9936875,2.397650349475481,1414
weakly,3.0,6.18e-18,2.5,2,2.3651589609912413,2.2178086047863226,2.521391774576027,0.3035831697897042,-0.1348410390087586,1.0,0.9914375,2.1669447414755423,1482
weakly,3.0,6.18e-18,2.5,3,2.577462744478372,2.2565472708844942,3.015196215322973,0.758648944438479,0.0774627444783719,1.0,0.5975083333333333,1.1336578558135897,1437
weakly,3.0,6.18e-18,2.5,4,2.512054034649589,2.207851829891714,2.863697635816521,0.6558458059248071,0.0120540346495889,1.0,0.5939916666666667,1.1428147341243264,1422
weakly,3.0,6.18e-18,2.7,0,2.5204463723560986,2.2127998602151053,2.9416191025752254,0.7288192423601201,-0.1795536276439016,1.0,0.6105333333333333,1.0669670812084175,1363
weakly,3.0,6.18e-18,2.7,1,2.7304413700600016,2.355184209606632,3.17633835905556,0.8211541494489278,0.0304413700600014,1.0,0.6099416666666666,1.0544827080211223,1374
weakly,3.0,6.18e-18,2.7,2,2.4951576577933143,2.1673269034176057,2.8563138876770524,0.6889869842594467,-0.2048423422066858,1.0,0.6268916666666666,1.197572453497645,1437
weakly,3.0,6.18e-18,2.7,3,2.7676614124753205,2.4276778201829137,3.2103116218210523,0.7826338016381387,0.0676614124753203,1.0,0.6121333333333333,1.085901958299872,1391
weakly,3.0,6.18e-18,2.7,4,2.699599537381251,2.333284036473274,3.1821038240867523,0.8488197876134782,-0.000400462618749,1.0,0.62185,1.0674887044905657,1366
weakly,3.0,6.18e-18,2.9,0,2.6745993833080624,2.3128697141535755,3.196148756160096,0.8832790420065204,-0.2254006166919375,1.0,0.5843166666666666,1.0576115797696846,1339
weakly,3.0,6.18e-18,2.9,1,2.831907121531028,2.443685871960769,3.2554569290489903,0.8117710570882215,-0.0680928784689718,1.0,0.5965833333333334,1.1534973452353607,1351
weakly,3.0,6.18e-18,2.9,2,2.825290792742102,2.4354190393374795,3.2615897274229235,0.826170688085444,-0.0747092072578978,1.0,0.5962166666666666,1.138491127820662,1402
weakly,3.0,6.18e-18,2.9,3,2.8324953866624267,2.469855272200827,3.2673361100973395,0.7974808378965124,-0.0675046133375731,1.0,0.6122,1.1265116804856423,1369
weakly,3.0,6.18e-18,2.9,4,2.834732895745514,2.440370682636894,3.273778236567332,0.8334075539304382,-0.0652671042544859,1.0,0.5742,1.065517753770259,1412
